Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      1625;1961-1990;        43;      78.8;      67.5;      72.9;      60.2;      92.5;      78.6;        68;      77.8;      63.2;      74.8;      81.9;      88.3;     904.5;
      1626;1961-1990;        43;      72.9;      63.3;      59.5;      67.5;      87.6;     105.1;      78.5;      84.7;      61.4;      58.9;      74.9;      76.4;     890.6;
      1627;1961-1990;        43;      63.1;      57.2;      51.1;      57.6;      76.2;      88.9;      72.4;      85.3;      57.6;      49.1;      63.9;      63.9;     786.2;
      1628;1961-1990;        43;      40.1;      39.8;      34.8;      51.8;      70.8;      96.9;      78.1;      79.9;      57.5;      42.4;      48.5;      41.7;     681.9;
      1629;1961-1990;        43;      39.4;      35.8;      42.4;      40.7;      57.7;      64.3;      55.9;      53.1;      39.2;      39.8;      52.9;      52.5;     573.7;
      1631;1961-1990;        43;      32.6;      27.4;      34.1;      37.4;      46.3;      58.3;      42.7;      50.8;      36.5;      29.9;      36.4;      41.1;     473.7;
      1632;1961-1990;        43;      73.9;      48.2;      62.5;      56.3;        68;      75.9;      67.5;      68.9;      60.8;      60.7;      73.5;      84.8;     800.9;
      1633;1961-1990;        43;      60.2;      49.2;      61.2;      60.7;      76.1;        86;      87.9;      77.5;      61.8;      51.4;      64.6;      70.7;     807.3;
      1634;1961-1990;        43;      49.8;      43.5;      46.1;      66.6;      94.6;     112.8;      93.2;      97.3;      74.5;      55.7;      59.7;        52;     845.9;
      1635;1961-1990;        43;      83.2;        68;        68;      69.2;      85.1;        99;     110.4;      93.7;      74.9;      65.2;      75.2;      88.5;     980.5;
      1636;1961-1990;        43;        46;        41;      45.3;      47.3;      60.4;      72.9;      55.3;      66.1;        45;      43.1;      50.5;      57.7;     630.6;
      1637;1961-1990;        43;      52.1;      42.4;      45.5;      48.6;      58.7;      75.5;        60;      65.6;      51.5;      43.2;      51.8;      62.5;     657.5;
      1638;1961-1990;        43;      50.8;      46.2;      56.6;      48.1;      62.9;      67.1;      59.4;      57.9;      53.5;      57.5;      66.8;      68.9;     695.7;
      1639;1961-1990;        43;        59;        48;        58;        52;        64;        69;        61;        62;        51;        54;        68;        73;       719;
      1640;1961-1990;        43;      51.5;      38.7;      47.3;      44.9;      56.6;      69.1;      60.3;      67.4;      51.7;      41.3;        51;      56.2;     636.2;
      1641;1961-1990;        46;      53.7;      42.8;        50;      47.9;      57.4;      75.6;      65.8;        71;      52.5;      43.2;      53.6;      60.8;     674.2;
      1642;1961-1990;        43;      56.9;      53.1;      56.3;        81;     105.5;     126.2;     117.3;     115.1;      83.2;      57.5;      66.6;      62.5;       981;
      1643;1961-1990;        43;      55.7;      42.4;      52.9;      52.2;      62.9;      85.9;      73.2;      66.1;      54.5;      45.3;      59.4;      67.4;     717.8;
      1644;1961-1990;        43;      69.4;      49.3;      54.2;      51.1;      61.2;      81.4;      72.9;      78.5;      61.9;      55.9;      68.4;      67.7;     771.9;
      1645;1961-1990;        43;      56.3;        42;      52.6;      49.5;      65.1;      73.1;      71.7;      63.5;        58;      49.2;        66;      64.6;     711.7;
      1646;1961-1990;        43;      48.6;      32.2;        41;      39.5;      45.3;      56.4;      66.2;      68.9;      52.5;        50;      57.3;      57.6;     615.7;
      1647;1961-1990;        43;      77.8;      58.1;        65;      64.8;      78.3;      95.8;      82.4;      80.8;      65.3;      58.3;      74.6;      92.3;     893.6;
      1648;1961-1990;        43;        74;      57.1;      66.6;      55.3;      67.7;      69.1;      69.7;      59.6;      52.6;        58;      77.4;      88.5;     795.6;
      1649;1961-1990;        43;      40.6;      30.3;      35.7;      38.7;      46.3;      58.7;      54.5;      54.9;      41.9;      33.7;      44.5;      45.9;     525.6;
      1650;1961-1990;        46;      70.1;      60.5;      66.3;      53.3;      70.8;        72;      63.4;      67.7;      60.8;      62.4;      80.3;      83.9;     811.6;
      1652;1961-1990;        43;        73;      56.4;        61;      57.6;      68.9;      84.2;      74.6;      66.2;        59;        54;      65.4;      82.4;     802.7;
      1653;1961-1990;        43;      61.3;      52.2;      64.4;      59.4;      70.2;      76.8;      70.7;      68.2;      53.2;      63.9;      73.4;      71.5;     785.2;
      1654;1961-1990;        43;      40.9;      36.9;      41.7;      51.1;      60.6;      70.3;      65.8;        67;      49.9;      43.3;      46.7;      52.3;     626.5;
      1655;1961-1990;        43;      93.1;      86.4;      84.3;      77.9;      94.5;      94.9;      86.9;      86.7;      65.5;      74.3;     102.5;     101.1;    1048.1;
      1656;1961-1990;        46;      40.1;      36.8;        42;      55.3;      63.1;        75;      64.3;      69.5;      49.1;      41.8;      42.5;      47.1;     626.7;
      1657;1961-1990;        43;      29.6;        29;      31.8;      39.3;      50.9;      55.5;      49.5;      57.2;      39.7;      33.7;      35.5;      35.3;     486.8;
      1658;1961-1990;        43;      49.5;      40.5;      49.6;      53.9;      63.9;      81.4;      69.4;      65.4;      47.9;      47.4;      53.8;      62.8;     685.4;
      1659;1961-1990;        43;      46.4;        38;      49.4;      53.6;      69.4;      80.6;      69.5;      64.8;      52.3;      46.8;      56.9;      62.8;     690.5;
      1660;1961-1990;        46;      70.9;      57.1;      69.1;      58.1;      77.8;      85.7;      91.5;      85.9;      65.6;      56.5;      64.3;      78.8;     861.5;
      1661;1961-1990;        43;      31.6;      28.9;      34.7;      34.7;      45.7;      51.9;      46.3;      51.8;      36.4;      30.1;      38.7;      40.7;     471.6;
      1662;1961-1990;        43;      41.1;      42.3;      38.5;      55.9;      78.2;      96.9;      77.4;      80.8;      62.2;      44.7;      56.6;      42.1;     716.7;
      1663;1961-1990;        43;      61.3;        57;      60.4;      83.3;     122.1;     138.1;     128.1;     131.1;      86.7;        64;      74.5;      65.6;    1072.2;
      1664;1961-1990;        43;      69.8;      65.4;      76.8;      94.1;     122.5;     115.8;     105.3;     111.4;        79;      75.8;      89.4;      81.8;      1087;
      1665;1961-1990;        43;      66.3;      39.7;      51.3;      48.5;        54;      61.6;      79.5;      70.7;      80.2;      76.6;      87.2;      72.3;     787.9;
      1666;1961-1990;        46;      66.2;      40.6;      52.2;      46.3;      54.4;      62.5;      78.9;      79.7;      79.6;      80.7;      91.4;      73.6;     806.2;
      1667;1961-1990;        43;      64.2;      40.7;        54;      50.2;      57.1;      74.4;      86.7;      72.8;      72.4;      68.4;      77.1;        73;       791;
      1668;1961-1990;        46;        63;      42.5;      52.5;      51.7;      60.5;        77;      81.4;      74.9;      63.5;      62.3;      72.2;        71;     772.6;
      1669;1961-1990;        43;      40.3;      26.5;      39.8;      39.2;      51.5;        64;      60.9;      58.8;      45.2;      37.2;      46.6;      45.5;     555.3;
      1671;1961-1990;        43;        73;      45.5;      55.2;      55.1;      53.5;      76.2;      91.3;      74.1;      80.5;      77.3;      90.1;        80;       852;
      1673;1961-1990;        43;      67.7;      47.8;      66.7;      50.7;      62.1;      74.9;        70;      61.9;      65.7;      58.2;      74.1;      80.4;     780.2;
      1674;1961-1990;        43;      86.6;      73.6;      75.1;      75.5;      91.5;     104.8;        84;      94.4;      65.5;      66.9;      81.7;      88.4;     988.1;
      1677;1961-1990;        43;      40.6;      28.8;      40.4;      40.2;      60.7;      62.8;      58.8;      64.4;      44.3;      39.1;      48.5;      48.7;     577.3;
      1678;1961-1990;        43;      40.2;      35.7;      43.9;      57.3;      65.6;      80.2;      61.8;      70.5;      48.2;      39.6;      42.8;      46.8;     632.5;
      1679;1961-1990;        43;        36;      38.5;      38.5;      38.9;        55;        55;      58.7;      55.6;      40.2;      44.3;      48.8;      46.6;     556.1;
      1680;1961-1990;        43;      62.8;      57.3;      59.8;      75.6;        91;     109.7;      90.5;      88.4;      64.1;      59.7;      72.1;      67.8;     898.7;
      1681;1961-1990;        43;      69.4;      68.4;      68.2;      84.4;     106.5;     126.1;      90.6;     113.3;      72.4;      74.1;        81;      82.6;    1036.9;
      1682;1961-1990;        43;     100.9;      93.4;      95.8;     119.9;     152.9;     199.4;     172.5;     182.1;       121;      94.8;     109.7;     110.1;    1552.6;
      1683;1961-1990;        43;      29.7;        23;      29.8;      34.9;      49.9;        54;      54.2;      53.4;      40.2;      31.8;      37.9;      34.8;     473.4;
      1684;1961-1990;        43;      46.9;      36.8;      38.6;      49.4;      66.1;      69.6;      70.1;      74.4;      51.9;      44.9;      50.9;      57.1;     656.7;
      1685;1961-1990;        43;      40.9;      25.9;        35;      37.7;      48.4;      58.5;      58.9;      52.5;      43.7;      36.3;      45.2;      46.8;     529.8;
      1686;1961-1990;        43;      41.5;      33.5;      39.7;      41.2;      52.1;      61.2;      47.5;      60.6;      41.6;      37.9;      44.9;      53.8;     555.5;
      1687;1961-1990;        43;      40.9;      35.3;      43.2;      58.5;      69.1;      74.4;      64.1;      69.2;        52;      41.9;      43.8;      52.3;     644.7;
      1688;1961-1990;        43;      34.4;      37.4;      37.9;      56.3;      62.2;      73.3;        65;      69.3;      50.7;      48.4;      42.1;      45.2;     622.3;
      1689;1961-1990;        43;      79.7;      64.8;      70.7;      69.1;        72;      93.2;      81.3;      69.1;      63.7;      66.6;      77.6;      95.6;     903.3;
      1690;1961-1990;        43;      33.6;      30.6;      34.2;      35.6;      51.6;      62.1;      44.8;      48.2;      41.7;      33.2;      39.1;      46.3;       501;
      1691;1961-1990;        43;      47.7;      39.1;      46.7;      48.5;      59.6;      81.3;      62.7;        60;        50;      39.7;      50.6;        59;     644.9;
      1692;1961-1990;        43;      57.5;      46.3;      53.7;      54.1;      65.3;      82.9;      66.2;      61.9;      56.5;      45.8;      61.7;      75.5;     727.3;
      1693;1961-1990;        43;      37.3;      31.5;      31.9;      45.1;      55.3;      64.7;      54.1;      69.9;      41.1;      39.4;      41.7;      44.3;     556.2;
      1694;1961-1990;        43;      41.3;      28.8;      37.8;      42.7;      47.7;      62.3;      68.9;      54.9;      48.2;      38.6;      48.3;      46.8;     566.3;
      1695;1961-1990;        43;      49.1;      34.6;      41.2;      43.7;      51.4;      62.7;        65;      54.9;      48.6;      39.5;      49.5;        50;     590.2;
      1696;1961-1990;        43;      42.6;      35.3;      36.4;      47.3;      53.6;      69.2;      59.2;      67.2;      49.3;        42;      48.3;        52;     602.5;
      1697;1961-1990;        43;      43.1;      34.1;      36.7;      39.5;      52.4;        64;      45.9;      69.1;      44.3;      34.9;      45.5;        52;     561.4;
      1698;1961-1990;        46;      64.3;      57.6;      61.7;      79.9;      92.8;     115.5;      93.3;     101.8;        65;      60.2;      72.7;      66.9;     931.5;
      1699;1961-1990;        43;        32;      28.7;      36.6;      37.1;      47.3;      58.4;      42.7;      55.2;      37.4;      30.2;      37.3;      41.9;     484.7;
      1700;1961-1990;        43;      34.3;      33.6;        33;      48.7;      52.6;      67.7;      47.9;      63.9;      42.4;      39.1;      43.1;      50.3;     556.6;
      1701;1961-1990;        43;      42.7;      31.2;        37;        41;      49.1;      62.9;      66.8;      54.3;      45.2;      35.4;      46.4;      47.8;     559.8;
      1702;1961-1990;        43;      65.4;      63.8;      67.3;      66.1;      78.4;      82.4;      75.2;      79.8;        64;      69.6;      79.7;      76.9;     868.6;
